Date,VTI US Equity,TLT US Equity,IEI US Equity,DBC US Equity,GLD US Equity
5/6/2014,96.74,112.48,121.12,26.24,125.98
5/5/2014,97.64,112.03,121.1,26.22,126.22
5/2/2014,97.48,112.71,121.13,26.28,125.06
5/1/2014,97.56,112.02,121.19,26.21,123.8
4/30/2014,97.53,111.1,121.18,26.41,124.22
4/29/2014,97.17,110.64,120.89,26.55,124.86
4/28/2014,96.69,110.79,120.82,26.48,124.88
4/25/2014,96.55,111.33,120.91,26.57,125.43
4/24/2014,97.5,111.17,120.79,26.68,124.56
4/23/2014,97.37,110.96,120.83,26.52,123.76
4/22/2014,97.62,110.33,120.66,26.54,123.78
4/21/2014,97.12,109.96,120.78,26.55,124.24
4/17/2014,96.73,110.05,120.67,26.64,124.75
4/16/2014,96.54,111.27,121.09,26.58,125.54
4/15/2014,95.54,111.13,121.29,26.53,125.49
4/14/2014,94.89,110.44,121.3,26.51,127.85
4/11/2014,94.25,110.73,121.45,26.27,126.93
4/10/2014,95.19,109.84,121.35,26.39,127.01
4/9/2014,97.33,108.83,121.13,26.38,126.32
4/8/2014,96.18,109.37,120.93,26.31,126.09
4/7/2014,95.76,109.11,120.82,26.01,124.91
4/4/2014,96.92,108.46,120.69,26.07,125.57
4/3/2014,98.27,107.74,120.22,25.95,123.92
4/2/2014,98.54,107.27,120.21,25.74,124.32
4/1/2014,98.23,107.89,120.53,25.8,123.39
3/31/2014,97.47,109.1,120.71,26.12,123.61
3/28/2014,96.52,109.37,120.59,26.14,124.56
3/27/2014,96.09,109.99,120.81,26.13,124.59
3/26/2014,96.29,109.44,120.85,25.9,125.41
3/25/2014,97.1,108.59,120.51,25.92,126.41
3/24/2014,97.18,109,120.52,25.75,126.18
3/21/2014,97.75,108.23,120.63,25.76,128.47
3/20/2014,98.11,107.07,120.64,25.74,127.86
3/19/2014,97.62,107.26,120.68,25.86,128.09
3/18/2014,98.18,108.1,121.48,25.87,130.62
3/17/2014,97.35,107.71,121.3,25.74,131.64
3/14/2014,96.58,108.52,121.55,26.03,133.1
3/13/2014,96.7,108.5,121.54,25.89,132.21
3/12/2014,97.83,107.06,121.2,26.01,131.76
3/11/2014,97.76,106.32,121.03,26.08,129.86
3/10/2014,98.31,106.04,120.96,26.07,129.13
3/7/2014,98.38,105.89,120.91,26.29,129.09
3/6/2014,98.41,106.56,121.23,26.41,130.17
3/5/2014,98.23,107.62,121.44,26.17,128.89
3/4/2014,98.21,107.39,121.4,26.39,128.68
3/3/2014,96.69,109.03,121.84,26.49,130.29
2/28/2014,97.4,108.57,121.64,26.13,127.62
2/27/2014,97.22,108.51,121.74,26.04,128.2
2/26/2014,96.71,107.92,121.7,26.12,128.11
2/25/2014,96.61,107.35,121.515,26.19,129.21
2/24/2014,96.65,106.4,121.32,26.31,128.99
2/21/2014,96.1,106.67,121.37,26.2,127.58
2/20/2014,96.18,106.11,121.34,26.27,127.6
2/19/2014,95.54,106.37,121.48,26.22,126.27
2/18/2014,96.18,106.82,121.615,26.15,127.4
2/14/2014,95.9,106.58,121.41,25.78,127.15
2/13/2014,95.44,106.52,121.44,25.69,125.49
2/12/2014,94.86,105.92,121.13,25.55,124.43
2/11/2014,94.73,106.47,121.3,25.5,124.36
2/10/2014,93.66,107.09,121.58,25.37,122.92
2/7/2014,93.55,106.79,121.605,25.51,122.17
2/6/2014,92.36,106.7,121.355,25.22,121.24
2/5/2014,91.25,107.16,121.48,25.12,121.29
2/4/2014,91.39,108.16,121.68,25.07,120.99
2/3/2014,90.7,109.32,121.82,24.88,121.32
1/31/2014,92.88,108.28,121.57,24.88,120.09
1/30/2014,93.49,107.56,121.3,24.91,119.77
1/29/2014,92.41,107.87,121.35,25.01,122.47
1/28/2014,93.37,106.99,121.1,25.03,120.95
1/27/2014,92.72,106.73,120.94,24.91,120.96
1/24/2014,93.32,107.48,121.08,25.08,122.29
1/23/2014,95.38,106.79,120.84,25.07,121.79
1/22/2014,96.21,105.3,120.37,25.09,119.19
1/21/2014,96.03,105.56,120.57,24.97,119.7
1/17/2014,95.71,105.48,120.72,24.91,120.93
1/16/2014,96.08,105.04,120.59,24.88,119.79
1/15/2014,96.15,104.34,120.43,24.92,119.66
1/14/2014,95.67,104.45,120.54,24.85,119.89
1/13/2014,94.63,104.93,120.86,24.85,121.02
1/10/2014,95.84,104.41,120.65,24.86,120.26
1/9/2014,95.57,103.18,120.05,24.7,118.46
1/8/2014,95.49,102.58,119.9,24.9,118.12
1/7/2014,95.42,102.86,120.35,25.14,118.82
1/6/2014,94.81,102.6,120.25,25.16,119.5
1/3/2014,95.06,102.17,120.06,25.13,119.29
1/2/2014,95.08,102.17,120.15,25.29,118
12/31/2013,95.92,101.86,120.03,25.66,116.12
12/30/2013,95.57,102.51,120.17,25.7,115.39
12/27/2013,95.54,101.81,120,25.85,117.12
12/26/2013,95.6,102.1,120.01,25.78,116.74
12/24/2013,95.15,102.83,120.09,25.74,116.1
12/23/2013,94.89,103.66,120.33,25.66,115.57
12/20/2013,94.33,104.25,120.45,25.66,115.94
12/19/2013,94.2,102.67,120.57,25.46,114.82
12/18/2013,94.33,102.77,120.91,25.4,117.61
12/17/2013,92.83,103.29,121.11,25.35,118.65
12/16/2013,93.11,102.83,120.92,25.47,119.69
12/13/2013,92.46,103.21,120.87,25.39,119.38
12/12/2013,92.43,102.71,120.89,25.49,118.29
12/11/2013,92.6,103.1,121.12,25.73,120.86
12/10/2013,93.76,103.9,121.29,25.73,121.82
12/9/2013,94.07,103.16,121.08,25.65,119.72
12/6/2013,93.86,102.92,121.06,25.74,118.55
12/5/2013,92.9,102.43,121.12,25.65,118.3
12/4/2013,93.17,102.72,121.28,25.68,119.96
12/3/2013,93.3,103.71,121.5,25.63,117.96
12/2/2013,93.66,103.33,121.39,25.48,117.58
11/29/2013,93.86,104.45,121.75,25.51,120.7
11/27/2013,93.99,104.42,121.75,25.52,119.46
11/26/2013,93.72,104.6,121.83,25.52,119.82
11/25/2013,93.63,104.21,121.73,25.53,120.46
11/22/2013,93.73,103.91,121.66,25.56,119.92
11/21/2013,93.27,102.95,121.57,25.48,119.94
11/20/2013,92.44,102.78,121.53,25.16,120.12
11/19/2013,92.73,104.56,121.64,25.14,122.95
11/18/2013,93,105.36,121.84,25.18,122.9
11/15/2013,93.44,104.73,121.67,25.35,124.32
11/14/2013,93.03,104.52,121.7,25.39,124.27
11/13/2013,92.59,103.88,121.35,25.28,122.85
11/12/2013,91.81,103.5,121.06,25.17,122.45
11/11/2013,91.95,103.02,121.17,25.34,123.87
11/8/2013,91.89,103.41,121.2,25.23,124.279
11/7/2013,90.68,105.96,121.77,25.09,126.16
11/6/2013,91.9,105.07,121.65,25.27,127.2
11/5/2013,91.66,105.02,121.39,25.25,126.56
11/4/2013,91.925,106.29,121.56,25.32,126.81
11/1/2013,91.51,106.19,121.42,25.43,126.95
10/31/2013,91.385,107.64,121.84,25.75,127.74
10/30/2013,91.66,107.41,121.84,25.97,129.6
10/29/2013,92.2,108.06,121.97,25.89,129.77
10/28/2013,91.74,107.92,121.88,25.96,130.56
10/25/2013,91.67,108.29,121.91,25.86,130.46
10/24/2013,91.34,107.89,121.81,25.775,129.9
10/23/2013,90.99,108.31,121.88,25.77,128.69
10/22/2013,91.42,107.89,121.83,26.17,129.34
10/21/2013,90.9,106.7,121.49,26.2,126.98
10/18/2013,90.95,107.04,121.55,26.26,126.85
10/17/2013,90.31,106.81,121.531,26.11,127.42
10/16/2013,89.65,105.85,121.25,26.25,123.54
10/15/2013,88.41,104.54,120.95,26.05,123.73
10/14/2013,89.09,104.61,120.845,26.14,122.83
10/11/2013,88.7,105.455,121.08,26.15,122.6
10/10/2013,88.08,105.49,120.98,26.29,124.27
10/9/2013,86.14,105.32,120.99,25.96,126.11
10/8/2013,86.2,106.17,121.01,26.15,127.4
10/7/2013,87.36,106.14,121.16,26.06,127.64
10/4/2013,88.15,105.71,121.12,25.88,126.53
10/3/2013,87.51,105.79,121.33,25.8,127.18
10/2/2013,88.26,105.96,121.23,25.84,127.06
10/1/2013,88.41,105.8,121.04,25.59,124.59
9/30/2013,87.65,106.4,121.33,25.76,128.18
9/27/2013,88.06,106.56,121.25,25.87,128.97
9/26/2013,88.41,106.3,121.09,26,127.79
9/25/2013,88.07,107.05,121.2,25.8,128.79
9/24/2013,88.23,106.83,121.015,25.76,127.66
9/23/2013,88.37,105.69,120.86,25.77,127.55
9/20/2013,89.2,104.925,120.67,25.96,127.96
9/19/2013,89.8,104.37,120.68,26.2,131.75
9/18/2013,89.94,104.99,120.88,26.3,132.01
9/17/2013,88.9,103.71,120.03,25.74,126.5
9/16/2013,88.43,102.86,119.9,26.01,126.45
9/13/2013,87.92,103.55,119.59,26.34,127.82
9/12/2013,87.74,103.15,119.5,26.42,127.67
9/11/2013,88.01,103.29,119.52,26.29,131.7
9/10/2013,87.78,102.38,119.18,26.25,131.74
9/9/2013,87.1,103.1,119.46,26.49,133.91
9/6/2013,86.13,103.05,119.24,26.66,134.15
9/5/2013,86.06,102.54,118.78,26.51,132.2
9/4/2013,85.96,103.99,119.31,26.57,134.66
9/3/2013,85.2,104.22,119.63,26.8,136.42
8/30/2013,84.77,105.99,119.96,26.66,134.62
8/29/2013,85.27,106.11,120.09,26.74,135.87
8/28/2013,85.04,105.27,120.03,27.02,136.71
8/27/2013,84.73,106.13,120.27,26.98,136.75
8/26/2013,86.26,104.81,119.98,26.72,135.45
8/23/2013,86.48,104.29,119.77,26.57,134.9
8/22/2013,86.12,103.17,119.52,26.36,132.81
8/21/2013,85.36,102.13,119.73,26.35,132.07
8/20/2013,85.86,103.26,120.16,26.38,132.45
8/19/2013,85.3,102.47,119.87,26.43,132.01
8/16/2013,85.88,103.37,120.05,26.46,132.58
8/15/2013,86.16,103.73,120.27,26.45,131.69
8/14/2013,87.46,105.15,120.52,26.2,129
8/13/2013,87.92,104.99,120.5,25.99,127.74
8/12/2013,87.73,106.53,121,26,129.13
8/9/2013,87.79,107.26,121.09,25.69,126.86
8/8/2013,88.01,107.09,121.02,25.51,126.86
8/7/2013,87.65,106.8,120.97,25.38,124.15
8/6/2013,88,106.01,120.85,25.55,123.97
8/5/2013,88.58,105.7,120.87,25.76,125.7
8/2/2013,88.57,106.52,121.01,25.89,126.36
8/1/2013,88.53,105.3601,120.37,25.99,126.61
7/31/2013,87.42,107.7,120.98,25.93,127.96
7/30/2013,87.33,107.31,120.97,25.75,128.12
7/29/2013,87.24,107.35,121.01,25.84,128.47
7/26/2013,87.54,108.14,121.05,25.85,128.78
7/25/2013,87.53,107.48,120.99,26.01,128.67
7/24/2013,87.21,107.52,120.86,26.04,127.48
7/23/2013,87.56,108.9,121.19,26.25,129.71
7/22/2013,87.72,109.36,121.26,26.21,128.84
7/19/2013,87.53,109.2,121.23,26.23,125.11
7/18/2013,87.4,107.5,120.99,26.21,124.01
7/17/2013,86.91,108.86,121.18,26.1,123.32
7/16/2013,86.63,108.66,120.86,26.12,124.89
7/15/2013,87.02,108.29,120.83,26.09,124.18
7/12/2013,86.69,107.72,120.65,26.16,124.13
7/11/2013,86.61,107.81,120.74,26.06,124.24
7/10/2013,85.37,106.555,120.08,25.93,120.95
7/9/2013,85.33,107.4,120.24,25.85,120.62
7/8/2013,84.73,107.29,120.16,25.69,119.51
7/5/2013,84.28,106.26,119.69,25.56,118.09
7/3/2013,83.39,110.01,120.65,25.62,120.74
7/2/2013,83.27,110.34,120.8,25.39,120.05
7/1/2013,83.36,110.41,120.78,25.29,121.13
6/28/2013,82.67,110.44,120.74,25.13,119.11
6/27/2013,83.1,109.69,120.8,25.26,115.94
6/26/2013,82.49,108.58,120.45,25.27,118.28
6/25/2013,81.73,107.88,120.21,25.34,123.47
6/24/2013,80.92,108.85,120.22,25.32,123.93
6/21/2013,82.36,108.402,120.4,25.43,125.05
6/20/2013,82.15,110.27,121.1,25.59,123.6
6/19/2013,84.24,112.11,121.28,26.45,130.59
6/18/2013,85.33,113.28,122.28,26.41,132.13
6/17/2013,84.69,113.22,122.34,26.36,133.77
6/14/2013,84.1,113.82,122.37,26.3,134.43
6/13/2013,84.58,114.09,122.21,26.19,133.74
6/12/2013,83.29,112.33,121.79,26.02,134.25
6/11/2013,84,113.96,122.02,25.99,133.25
6/10/2013,84.86,112.62,121.93,26.22,133.94
6/7/2013,84.83,113.16,122.08,26.32,133.28
6/6/2013,83.79,115.22,122.46,26.26,136.53
6/5/2013,83.01,115.29,122.42,26.16,135.52
6/4/2013,84.2,113.72,122.24,26.28,135.23
6/3/2013,84.61,114.78,122.37,26.18,136.51
5/31/2013,84.27,114.45,122.39,25.86,133.92
5/30/2013,85.41,114.84,122.52,26.17,136.7
5/29/2013,85.06,115.118,122.52,26.17,134.83
5/28/2013,85.64,113.838,122.38,26.34,133.49
5/24/2013,85.09,116.8,123.01,26.1,133.76
5/23/2013,85.2,116.64,123.01,26.2,134.61
5/22/2013,85.36,116.09,122.97,26.08,131.94
5/21/2013,86.21,117.84,123.38,26.2,132.88
5/20/2013,86.07,116.922,123.27,26.35,135.12
5/17/2013,86.08,117.06,123.3,26.18,131.07
5/16/2013,85.21,118.56,123.53,26.05,134.09
5/15/2013,85.56,117.341,123.28,26.08,134.63
5/14/2013,85.19,116.56,123.17,26.14,137.81
5/13/2013,84.32,117.84,123.32,26.23,138.43
5/10/2013,84.3,118.75,123.41,26.35,139.6
5/9/2013,83.93,120.04,123.71,26.47,140.81
5/8/2013,84.21,120.35,123.73,26.48,142.46
5/7/2013,83.82,120.16,123.7,26.36,140.38
5/6/2013,83.36,120.63,123.74,26.45,142.15
5/3/2013,83.04,120.93,123.78,26.42,142.09
5/2/2013,82.27,123.85,124.23,26.13,141.92
5/1/2013,81.42,124.0099,124.19,25.8,141.11
4/30/2013,82.26,123.01,124.12,26.27,142.77
4/29/2013,82.01,122.94,124.12,26.47,142.3
4/26/2013,81.49,123.39,124.07,26.12,140.91
4/25/2013,81.64,122.27,123.91,26.27,141.63
4/24/2013,81.31,122.8,123.93,25.93,138.3699
4/23/2013,81.19,122.49,123.91,25.65,136.88
4/22/2013,80.32,122.92,123.94,25.81,137.9
4/19/2013,79.98,122.83,123.86,25.73,135.47
4/18/2013,79.22,123.09,123.91,25.79,134.3
4/17/2013,79.72,122.79,123.93,25.52,132.87
4/16/2013,80.93,121.98,123.87,25.9,132.8
4/15/2013,79.75,122.99,123.99,25.63,131.31
4/12/2013,81.74,121.93,123.91,26.42,143.95
4/11/2013,82.03,120.14,123.7,26.75,151.05
4/10/2013,81.72,119.91,123.63,26.86,150.75
4/9/2013,80.68,121.58,123.86,26.92,153.34
4/8/2013,80.45,121.88,123.79,26.75,152.16
4/5/2013,79.96,122.82,123.92,26.67,152.81
4/4/2013,80.24,120.39,123.87,26.69,150.29
4/3/2013,79.89,118.969,123.7,26.72,150.73
4/2/2013,80.77,117.91,123.45,27.18,152.43
4/1/2013,80.53,118.39,123.51,27.31,154.67
3/28/2013,80.96,117.76,123.49,27.31,154.47
3/27/2013,80.68,118.36,123.58,27.57,155.36
3/26/2013,80.62,117.36,123.38,27.43,154.72
3/25/2013,80.02,117.22,123.29,27.18,155.24
3/22/2013,80.29,117.33,123.26,27.16,155.55
3/21/2013,80.16,117.24,123.26,27.11,156.246
3/20/2013,80.81,116.12,123.18,27.23,155.37
3/19/2013,80.21,117.43,123.33,27.04,156.08
3/18/2013,80.43,116.64,123.19,27.24,155.38
3/15/2013,80.87,115.76,123.04,27.4,154.001
3/14/2013,80.96,115.22,122.81,27.34,153.68
3/13/2013,80.51,115.57,122.78,27.14,153.66
3/12/2013,80.36,115.69,122.82,27.28,154.19
3/11/2013,80.5,114.86,122.69,27.22,152.99
3/8/2013,80.27,114.75,122.67,27.2,152.71
3/7/2013,79.88,115.96,122.9,27.12,152.69
3/6/2013,79.69,116.86,123.14,26.94,153.23
3/5/2013,79.57,117.93,123.31,27.09,152.38
3/4/2013,78.78,118.27,123.4,26.84,152.3
3/1/2013,78.42,118.9,123.46,26.94,152.44
2/28/2013,78.24,118.51,123.42,27.13,153
2/27/2013,78.31,118.29,123.35,27.25,154.57
2/26/2013,77.36,118.64,123.34,27.42,156.22
2/25/2013,76.87,119.33,123.38,27.47,154.34
2/22/2013,78.31,117.03,122.99,27.6,152.97
2/21/2013,77.56,116.95,122.93,27.6,152.62
2/20/2013,78.09,116.27,122.8,27.92,151.44
2/19/2013,79.14,115.92,122.68,28.24,155.33
2/15/2013,78.59,116.5,122.76,28.35,155.76
2/14/2013,78.68,116.84,122.83,28.47,158.348
2/13/2013,78.58,115.79,122.58,28.51,159.05
2/12/2013,78.47,116.74,122.78,28.5,159.89
2/11/2013,78.34,117.03,122.87,28.45,159.7
2/8/2013,78.38,117.12,122.93,28.55,161.57
2/7/2013,77.91,116.67,122.92,28.44,161.84
2/6/2013,78.05,116.93,122.88,28.55,162.39
2/5/2013,77.91,115.98,122.7161,28.59,161.96
2/4/2013,77.18,117.02,122.89,28.48,162
2/1/2013,78,115.54,122.56,28.58,161.45
1/31/2013,77.25,117.32,122.74,28.47,161.2
1/30/2013,77.39,116.75,122.73,28.48,162.19
1/29/2013,77.7,116.95,122.65,28.16,160.99
1/28/2013,77.44,117.6,122.69,28,160.29
1/25/2013,77.51,118.03,122.79,28.01,160.65
1/24/2013,77.08,119.67,123.18,28.07,161.42
1/23/2013,76.99,120.09,123.29,28.09,163.21
1/22/2013,76.9,120.27,123.26,28.06,163.67
1/18/2013,76.5,120.04,123.19,27.98,163.09
1/17/2013,76.29,119.12,123.06,27.8,163.35
1/16/2013,75.77,120.32,123.31,27.68,162.65
1/15/2013,75.83,120.07,123.23,27.65,162.558
1/14/2013,75.69,119.52,123.14,27.77,161.54
1/11/2013,75.77,119.85,123.14,27.59,161.06
1/10/2013,75.76,118.79,122.98,27.71,161.98
1/9/2013,75.24,119.12,123.13,27.61,160.49
1/8/2013,75.01,119.23,123.04,27.65,160.56
1/7/2013,75.21,118.4499,122.9,27.58,159.43
1/4/2013,75.43,118.4,122.8607,27.53,160.44
1/3/2013,75.03,117.94,122.86,27.65,161.2
1/2/2013,75.14,119.56,123.14,27.88,163.17
12/31/2012,73.28,121.18,123.22,27.78,162.0204
12/28/2012,71.98,123.31,123.43,27.63,160.54
12/27/2012,72.77,122.61,123.33,27.71,161.16
12/26/2012,72.83,122.2,123.19,27.71,160.78
12/24/2012,73.18,122.03,123.19,27.43,160.62
12/21/2012,73.43,122.25,123.24,27.52,160.33
12/20/2012,74.06,120.93,123.08,27.57,159.73
12/19/2012,74.2,120.91,123.11,27.7,161.69
12/18/2012,74.66,120.51,123,27.6,162.08
12/17/2012,73.8,121.75,123.22,27.53,164.44
12/14/2012,72.89,123.6,123.49,27.55,164.13
12/13/2012,73.2,122.68,123.42,27.38,164.37
12/12/2012,73.6199,122.59,123.6,27.63,165.77
12/11/2012,73.59,124.0303,123.74,27.5,165.65
12/10/2012,73.13,124.98,123.8283,27.5497,165.8
12/7/2012,73.04,124.43,123.79,27.61,165.165
12/6/2012,72.83,125.59,123.89,27.64,164.5
12/5/2012,72.6,125.32,123.87,27.89,164.12
12/4/2012,72.46,125.38,123.79,27.92,164.42
12/3/2012,72.56,124.66,123.75,28.17,166.1267
11/30/2012,72.88,124.79,123.84,28.1,166.05
11/29/2012,72.9,125.13,123.76,28.08,167.1817
11/28/2012,72.48,125.11,123.72,27.89,166.55
11/27/2012,71.91,125.29,123.63,27.98,168.71
11/26/2012,72.29,124.8,123.51,28.02,169.43
11/23/2012,72.38,124.21,123.42,28.06,169.61
11/21/2012,71.45,124.33,123.45,27.96,167.56
11/20/2012,71.27,124.4,123.54,27.84,167.39
11/19/2012,71.19,125.66,123.72,28.03,167.87
11/16/2012,69.75,126.37,123.83,27.51,165.88
11/15/2012,69.37,126.4844,123.7835,27.39,166.09
11/14/2012,69.55,126.73,123.75,27.5,167.14
11/13/2012,70.54,126.61,123.77,27.42,167.1
11/12/2012,70.81,126.19,123.72,27.47,167.45
11/9/2012,70.77,125.98,123.66,27.6,167.82
11/8/2012,70.7,125.84,123.6694,27.38,167.99
11/7/2012,71.61,124,123.46,27.34,166.49
11/6/2012,73.25,121.79,123.0295,27.8618,166.3
11/5/2012,72.7,122.95,123.32,27.37,163.23
11/2/2012,72.47,122.26,123.17,27.14,162.6
11/1/2012,73.23,122.35,123.15,27.61,166.07
10/31/2012,72.32,123.36,123.25,27.56,166.83
10/26/2012,72.28,122.64,123.03,27.58,165.93
10/25/2012,72.36,120.86,122.73,27.52,166.02
10/24/2012,72.16,121.48,122.99,27.45,164.8603
10/23/2012,72.36,122.69,123.01,27.53,165.4258
10/22/2012,73.29,120.96,122.8,27.87,167.58
10/19/2012,73.29,121.74,123,28.0023,166.97
10/18/2012,74.58,120.11,122.82,28.43,168.7891
10/17/2012,74.73,120.85,122.92,28.44,169.54
10/16/2012,74.38,121.9803,123.3,28.43,169.42
10/15/2012,73.62,123.69,123.47,28.41,168.35
10/12/2012,73.02,123.97,123.51,28.55,170.06
10/11/2012,73.34,123.66,123.48,28.95,171.32
10/10/2012,73.23,122.81,123.49,28.62,170.84
10/9/2012,73.66,121.95,123.44,28.67,170.99
10/8/2012,74.41,122.17,123.56,28.46,172.05
10/5/2012,74.7,121.15,123.38,28.54,172.62
10/4/2012,74.72,122.74,123.59,28.69,173.61
10/3/2012,74.16,124.29,123.75,28.08,172.41
10/2/2012,73.89,124.25,123.7,28.57,172.1
10/1/2012,73.78,124.42,123.68,28.72,172.295
9/28/2012,73.65,124.22,123.72,28.68,171.89
9/27/2012,73.99,124.15,123.65,28.51,172.34
9/26/2012,73.26,125.04,123.7,28.16,169.81
9/25/2012,73.75,123.71,123.47,28.36,170.77
9/24/2012,74.51,122.5,123.41,28.33,171.05
9/21/2012,75.04,121.55,123.35,28.63,171.96
9/20/2012,75.02,121.41,123.22,28.44,171.47
9/19/2012,75.12,121.11,123.2,28.28,171.74
9/18/2012,75.06,120.32,123.14,28.7,171.72
9/17/2012,75.19,119.72,123,28.91,170.4
9/14/2012,75.5,118.3,122.98,29.73,171.8
9/13/2012,75.1,121.53,123.41,29.42,171.31
9/12/2012,73.99,122.01,123.17,29.22,167.92
9/11/2012,73.68,123.55,123.34,29.07,167.9
9/10/2012,73.52,124.33,123.42,29.01,167.29
9/7/2012,73.96,124.03,123.4,28.97,168.44
9/6/2012,73.6,124.61,123.26,28.65,164.89
9/5/2012,72.16,126.72,123.59,28.66,164.31
9/4/2012,72.16,127.32,123.57,28.8,164.48
8/31/2012,72.21,127.72,123.82,28.79,164.22
8/30/2012,71.78,125.94,123.46,28.49,160.52
8/29/2012,72.32,125.29,123.29,28.46,160.59
8/28/2012,72.23,125.84,123.29,28.41,161.64
8/27/2012,72.24,125.54,123.28,28.39,161.36
8/24/2012,72.25,124.81,123.14,28.52,161.97
8/23/2012,71.84,124.93,123.21,28.65,161.89
8/22/2012,72.38,124.41,123.11,28.79,160.54
8/21/2012,72.47,122.39,122.66,28.64,158.83
8/20/2012,72.62,121.85,122.64,28.38,157.26
8/17/2012,72.63,121.6,122.59,28.25,156.72
8/16/2012,72.49,121.01,122.47,28.21,156.56
8/15/2012,71.94,122.05,122.61,28.1,155.63
8/14/2012,71.78,123.79,122.88,27.86,155.13
8/13/2012,71.8,125.49,123.1,27.83,155.99
8/10/2012,71.86,125.7,123.07,28.05,157.18
8/9/2012,71.72,125.07,122.96,28.2,156.99
8/8/2012,71.66,125.16,122.95,27.97,156.48
8/7/2012,71.57,125.83,123.09,27.89,156.28
8/6/2012,71.14,127.47,123.38,27.68,156.3
8/3/2012,70.96,127.42,123.3,27.52,155.55
8/2/2012,69.55,129.51,123.62,27.06,154.13
8/1/2012,70.03,128.78,123.49,27.29,155.14
7/31/2012,70.31,129.7,123.76,27.25,156.49
7/30/2012,70.7,129.44,123.62,27.58,157.43
7/27/2012,70.77,128.48,123.42,27.42,157.54
7/26/2012,69.4,130.95,123.77,27.14,156.77
7/25/2012,68.36,132.16,123.9,27.09,155.67
7/24/2012,68.35,131.82,123.89,26.89,153.52
7/23/2012,68.97,130.79,123.82,27.05,153.03
7/20/2012,69.74,130.06,123.74,27.63,153.67
7/19/2012,70.38,128.49,123.52,27.63,153.38
7/18/2012,70.26,128.82,123.57,27.3,153.05
7/17/2012,69.76,128.75,123.48,27.06,153.47
7/16/2012,69.3,129.77,123.58,27.03,154.21
7/13/2012,69.47,129.17,123.42,26.7,154.14
7/12/2012,68.4,129.51,123.4,26.38,152.59
7/11/2012,68.67,128.6,123.33,26.32,152.99
7/10/2012,68.72,128.44,123.39,26.03,152.15
7/9/2012,69.34,128.18,123.37,26.37,154.04
7/6/2012,69.51,127.06,123.25,25.91,153.71
7/5/2012,70.17,125.89,123.09,26.52,155.68
7/3/2012,70.46,125.25,122.98,26.42,157.46
7/2/2012,69.89,126.22,123.11,25.7,155.09
6/29/2012,69.7,125.2,123,25.75,155.19
6/28/2012,67.92,126.85,123.09,24.68,151.05
6/27/2012,68.06,126.54,122.93,24.95,152.83
6/26/2012,67.41,126.34,122.86,24.81,152.62
6/25/2012,67.09,126.84,122.93,24.64,153.76
6/22/2012,68.55,125.02,122.7,24.39,152.64
6/21/2012,68,126.71,122.85,24.15,152.015
6/20/2012,69.57,126.04,122.75,24.68,155.97
6/19/2012,69.7,125.42,122.96,25.09,157.16
6/18/2012,68.97,127.08,123.09,24.88,157.93
6/15/2012,68.77,126.4,123.13,24.86,157.84
6/14/2012,68.07,125.7,122.82,24.9,157.75
6/13/2012,67.37,125.86,122.96,24.61,157.12
6/12/2012,67.87,124.63,122.7,24.8001,156.4594
6/11/2012,67.14,125.78,123,24.68,155.36
6/8/2012,68.09,125.21,122.9,25.14,154.73
6/7/2012,67.5,125.24,122.88,25.06,154.5
6/6/2012,67.58,125.05,122.77,25.23,157.21
6/5/2012,66.04,127.6,123.0799,24.77,157.14
6/4/2012,65.54,129.33,123.11,24.86,157.32
6/1/2012,65.6,130.36,123.48,24.72,157.5
5/31/2012,67.33,127.6,123.35,25.24,151.62
5/30/2012,67.5,126.14,123.16,25.46,151.91
5/29/2012,68.58,123.02,122.7,25.94,151.02
5/25/2012,67.76,123.4,122.79,26.05,152.68
5/24/2012,67.92,122.94,122.65,25.96,151.41
5/23/2012,67.79,123.41,122.8,25.95,151.62
5/22/2012,67.67,122.56,122.69,26.24,152.08
5/21/2012,67.65,123.94,122.79,26.62,154.65
5/18/2012,66.42,124.2001,122.81,26.27,154.55
5/17/2012,66.98,124.17,122.83,26.29,152.8
5/16/2012,68.16,122.01,122.79,26.35,149.46
5/15/2012,68.48,121.66,122.79,26.38,149.74
5/14/2012,68.85,121.17,122.87,26.33,151.33
5/11/2012,69.64,119.5,122.71,26.68,153.56
5/10/2012,69.83,118.52,122.57,26.88,154.77
5/9/2012,69.65,118.87,122.64,26.87,154.47
5/8/2012,70.07,118.79,122.59,27.077,156
5/7/2012,70.33,118.16,122.51,27.18,159.08
5/4/2012,70.28,118.14,122.48,27.24,159.47
5/3/2012,71.47,117.22,122.31,27.73,158.97
5/2/2012,72.1,117.25,122.3,28.04,160.59
5/1/2012,72.26,116.43,122.26,28.41,161.32
4/30/2012,71.8,117.32,122.43,28.41,161.88
4/27/2012,72.17,117.29,122.35,28.3,161.38
4/26/2012,72,117.19,122.32,28.21,161.03
4/25/2012,71.48,116.49,122.15,28.15,159.62
4/24/2012,70.44,117.09,122.16,27.99,159.3
4/23/2012,70.21,117.92,122.3,27.99,159.07
4/20/2012,70.82,117.07,122.11,28.04,159.54
4/19/2012,70.71,117.05,122.15,27.93,159.43
4/18/2012,71.12,116.94,122.08,27.92,159.31
4/17/2012,71.37,116.6,122.02,28.19,160.27
4/16/2012,70.3,116.67,122.12,28.06,160.46
